Acquirente_ID,Venditore_ID,Rating_Acquirente_V,Rating_Venditore_A,Item_ID,Acquirente_Community,Venditore_Community
29328841.0,162622596,5,,6678431884.0,Generalista,Multi_category
23386476.0,162622596,5,,6655987934.0,Generalista,Multi_category
76474945.0,162622596,5,,6569490868.0,Action_Figure,Multi_category
136372564.0,162622596,5,,6702358308.0,Generalista,Multi_category
22681047.0,162622596,5,,6622702635.0,Generalista,Multi_category
10775112.0,162622596,5,,6640368119.0,Generalista,Multi_category
19600818.0,162622596,5,,6661443555.0,Action_Figure,Multi_category
33370370.0,162622596,5,,6640314483.0,Media_Vinili,Multi_category
155236083.0,162622596,5,,6647136900.0,Generalista,Multi_category
68458040.0,162622596,4,,6661764702.0,Multi_category,Multi_category
29740089.0,162622596,5,,6582726632.0,Action_Figure,Multi_category
127541874.0,162622596,5,,6523785437.0,Fumetti_Manga,Multi_category
25960661.0,162622596,5,,6655811551.0,Generalista,Multi_category
28121165.0,162622596,5,,6600329852.0,Moda_Lusso,Multi_category
229264572.0,162622596,5,,6627102076.0,Generalista,Multi_category
29615061.0,162622596,5,,6647151558.0,Generalista,Multi_category
14123075.0,162622596,5,,6677891495.0,Moda_Lusso,Multi_category
205363475.0,162622596,5,,6657165404.0,Generalista,Multi_category
146825133.0,162622596,5,,6573410637.0,Generalista,Multi_category
76867683.0,162622596,5,,6682366496.0,Moda_Lusso,Multi_category
117964196.0,162622596,5,,6640504867.0,Multi_category,Multi_category
237115618.0,162622596,5,,,Generalista,Multi_category
71608135.0,162622596,5,,6582754371.0,Generalista,Multi_category
47505779.0,162622596,5,,6647114234.0,Generalista,Multi_category
846783.0,162622596,5,,6647163821.0,Generalista,Multi_category
13928479.0,162622596,5,,6655784057.0,Generalista,Multi_category
14905289.0,162622596,5,,6655755376.0,Moda_Lusso,Multi_category
16329589.0,162622596,5,,,Generalista,Multi_category
19833394.0,162622596,5,,6567483604.0,Generalista,Multi_category
15639108.0,162622596,5,,6622788867.0,Action_Figure,Multi_category
117066014.0,162622596,5,,,Generalista,Multi_category
278036708.0,162622596,5,,6548458912.0,Generalista,Multi_category
13537003.0,162622596,1,,6661514153.0,Action_Figure,Multi_category
23934740.0,162622596,5,,,Multi_category,Multi_category
17176787.0,162622596,1,,6661426984.0,Generalista,Multi_category
21768822.0,162622596,5,,6527346802.0,Moda_Lusso,Multi_category
36036577.0,162622596,1,,6614199898.0,Generalista,Multi_category
16421357.0,162622596,5,,6640308615.0,Generalista,Multi_category
264309507.0,162622596,1,,6702398017.0,Generalista,Multi_category
192542280.0,162622596,5,,,Moda_Lusso,Multi_category
21043996.0,162622596,5,,6616099790.0,Generalista,Multi_category
258338108.0,162622596,5,,,Generalista,Multi_category
34596614.0,162622596,5,,,Generalista,Multi_category
31668274.0,162622596,5,,,Generalista,Multi_category
84204233.0,162622596,5,,6622555365.0,Generalista,Multi_category
142461935.0,162622596,5,,6582740573.0,Action_Figure,Multi_category
43144638.0,162622596,5,,,Generalista,Multi_category
18660905.0,162622596,5,,,Multi_category,Multi_category
27514001.0,162622596,5,,,Generalista,Multi_category
53043757.0,162622596,5,,6616128382.0,Generalista,Multi_category
23183854.0,162622596,5,,,Generalista,Multi_category
43851392.0,162622596,5,,,Generalista,Multi_category
127797472.0,162622596,5,,,Action_Figure,Multi_category
30795817.0,162622596,5,,,Generalista,Multi_category
39485885.0,162622596,5,,6636060128.0,Generalista,Multi_category
180308374.0,162622596,5,,,Action_Figure,Multi_category
35607544.0,162622596,5,,,Generalista,Multi_category
40399077.0,162622596,5,,,Generalista,Multi_category
145428616.0,162622596,4,,,Generalista,Multi_category
1796692.0,162622596,1,,6678369218.0,Generalista,Multi_category
28121091.0,162622596,1,,,Generalista,Multi_category
186354116.0,162622596,1,,6677786772.0,Moda_Lusso,Multi_category
1615152.0,162622596,5,,,Generalista,Multi_category
27857321.0,162622596,5,,,Generalista,Multi_category
40897373.0,162622596,5,,,Generalista,Multi_category
42892306.0,162622596,5,,,Generalista,Multi_category
240123289.0,162622596,5,,6640290777.0,Moda_Lusso,Multi_category
68171165.0,162622596,5,,,Moda_Lusso,Multi_category
58517594.0,162622596,5,,,Generalista,Multi_category
254990806.0,162622596,1,,6559510534.0,Moda_Lusso,Multi_category
17174291.0,162622596,5,,,Generalista,Multi_category
117121513.0,162622596,1,,6640267088.0,Generalista,Multi_category
71167257.0,162622596,5,,,Generalista,Multi_category
262876697.0,162622596,5,,,Generalista,Multi_category
22717710.0,162622596,1,,6599890366.0,Moda_Lusso,Multi_category
40426617.0,162622596,5,,,Generalista,Multi_category
23606927.0,162622596,5,,,Generalista,Multi_category
38462516.0,162622596,1,,,Action_Figure,Multi_category
14596405.0,162622596,5,,,Moda_Lusso,Multi_category
24600353.0,162622596,5,,,Generalista,Multi_category
15122112.0,162622596,5,,,Moda_Lusso,Multi_category
19417140.0,162622596,5,,,Generalista,Multi_category
20489519.0,162622596,5,,,Generalista,Multi_category
64366793.0,162622596,5,,,Moda_Lusso,Multi_category
19080592.0,162622596,5,,,Multi_category,Multi_category
130416028.0,162622596,5,,,Generalista,Multi_category
177233997.0,162622596,5,,,Action_Figure,Multi_category
588481.0,162622596,5,,,Generalista,Multi_category
20935332.0,162622596,5,,,Multi_category,Multi_category
25383446.0,162622596,5,,,Multi_category,Multi_category
29670380.0,162622596,5,,,Moda_Lusso,Multi_category
183822452.0,162622596,5,,,Fumetti_Manga,Multi_category
29953308.0,162622596,1,,,Generalista,Multi_category
33952792.0,162622596,5,,,Action_Figure,Multi_category
36809025.0,162622596,4,,,Multi_category,Multi_category
15317667.0,162622596,1,,,Generalista,Multi_category
241739086.0,162622596,3,,,Generalista,Multi_category
25971647.0,162622596,1,,,Action_Figure,Multi_category
80031526.0,162622596,5,,,Generalista,Multi_category
116454301.0,162622596,5,,,Generalista,Multi_category
72897297.0,162622596,5,,,Generalista,Multi_category
50881775.0,162622596,5,,,Generalista,Multi_category
12502856.0,162622596,5,,,Generalista,Multi_category
33441170.0,162622596,5,,,Generalista,Multi_category
38426165.0,162622596,5,,,Multi_category,Multi_category
39998877.0,162622596,5,,,Moda_Lusso,Multi_category
28848724.0,162622596,5,,,Action_Figure,Multi_category
23067597.0,162622596,5,,,Action_Figure,Multi_category
11919682.0,162622596,5,,,Generalista,Multi_category
257541737.0,162622596,5,,,Generalista,Multi_category
29907652.0,162622596,5,,,Generalista,Multi_category
251410409.0,162622596,5,,,Generalista,Multi_category
46902780.0,162622596,5,,,Generalista,Multi_category
64520086.0,162622596,5,,,Generalista,Multi_category
37643035.0,162622596,5,,,Action_Figure,Multi_category
139807734.0,162622596,5,,,Action_Figure,Multi_category
181011243.0,162622596,5,,,Generalista,Multi_category
80509871.0,162622596,5,,,Action_Figure,Multi_category
268418278.0,162622596,5,,,Generalista,Multi_category
35280862.0,162622596,5,,,Generalista,Multi_category
1448242.0,162622596,5,,,Generalista,Multi_category
98967367.0,162622596,5,,,Generalista,Multi_category
22069159.0,162622596,5,,,Multi_category,Multi_category
41062019.0,162622596,5,,,Generalista,Multi_category
17305393.0,162622596,5,,,Generalista,Multi_category
94527453.0,162622596,5,,,Generalista,Multi_category
47903635.0,162622596,5,,,Generalista,Multi_category
54699557.0,162622596,5,,,Generalista,Multi_category
177891224.0,162622596,5,,,Generalista,Multi_category
16296152.0,162622596,5,,,Multi_category,Multi_category
257594329.0,162622596,5,,,Generalista,Multi_category
72903042.0,162622596,1,,,Generalista,Multi_category
173766316.0,162622596,5,,,Multi_category,Multi_category
22114506.0,162622596,2,,,Action_Figure,Multi_category
1519928.0,162622596,5,,,Action_Figure,Multi_category
35054242.0,162622596,5,,,Generalista,Multi_category
159510191.0,162622596,5,,,Action_Figure,Multi_category
243977740.0,162622596,5,,,Generalista,Multi_category
26993404.0,162622596,5,,,Generalista,Multi_category
17064760.0,162622596,5,,,Generalista,Multi_category
15427555.0,162622596,5,,,Inattivo,Multi_category
85636840.0,162622596,5,,,Generalista,Multi_category
136403061.0,162622596,5,,,Multi_category,Multi_category
60187008.0,162622596,5,,,Action_Figure,Multi_category
13711094.0,162622596,5,,,Generalista,Multi_category
104097372.0,162622596,5,,,Generalista,Multi_category
57794253.0,162622596,5,,,Generalista,Multi_category
55546606.0,162622596,5,,,Action_Figure,Multi_category
33358715.0,162622596,5,,,Generalista,Multi_category
62350943.0,162622596,5,,,Moda_Lusso,Multi_category
51929262.0,162622596,5,,,Action_Figure,Multi_category
15928130.0,162622596,5,,,Generalista,Multi_category
167616860.0,162622596,5,,,Generalista,Multi_category
27663619.0,162622596,5,,,Multi_category,Multi_category
24046227.0,162622596,5,,,Generalista,Multi_category
53738270.0,162622596,5,,,Moda_Lusso,Multi_category
25932454.0,162622596,5,,,Action_Figure,Multi_category
41449323.0,162622596,5,,,Generalista,Multi_category
578133.0,162622596,5,,,Generalista,Multi_category
13815329.0,162622596,5,,,Generalista,Multi_category
125784409.0,162622596,5,,,Moda_Lusso,Multi_category
169138079.0,162622596,5,,,Generalista,Multi_category
19593521.0,162622596,5,,,Generalista,Multi_category
16379599.0,162622596,5,,,Generalista,Multi_category
1100098.0,162622596,5,,,Generalista,Multi_category
15779365.0,162622596,5,,,Generalista,Multi_category
152361351.0,162622596,5,,,Generalista,Multi_category
35686478.0,162622596,1,,,Generalista,Multi_category
75034969.0,162622596,5,,,Generalista,Multi_category
256710953.0,162622596,5,,,Generalista,Multi_category
51925443.0,162622596,5,,,Generalista,Multi_category
3097914.0,162622596,5,,,Generalista,Multi_category
61689426.0,162622596,5,,,Multi_category,Multi_category
39361462.0,162622596,5,,,Moda_Lusso,Multi_category
33539678.0,162622596,3,,,Generalista,Multi_category
15892789.0,162622596,5,,,Moda_Lusso,Multi_category
24840663.0,162622596,5,,,Moda_Lusso,Multi_category
22008674.0,162622596,5,,,Generalista,Multi_category
16001115.0,162622596,2,,,Generalista,Multi_category
226032337.0,162622596,5,,,Carte_TCG,Multi_category
31429917.0,162622596,5,,,Multi_category,Multi_category
154081603.0,162622596,5,,,Multi_category,Multi_category
254620907.0,162622596,5,,,Multi_category,Multi_category
42153688.0,162622596,5,,,Generalista,Multi_category
22265487.0,162622596,5,,,Moda_Lusso,Multi_category
17491684.0,162622596,5,,,Generalista,Multi_category
19335936.0,162622596,5,,,Generalista,Multi_category
16829242.0,162622596,5,,,Generalista,Multi_category
14947045.0,162622596,5,,,Generalista,Multi_category
25332689.0,162622596,5,,,Multi_category,Multi_category
51563281.0,162622596,5,,,Generalista,Multi_category
19830994.0,162622596,5,,,Moda_Lusso,Multi_category
28310022.0,162622596,5,,,Generalista,Multi_category
170676409.0,162622596,5,,,Multi_category,Multi_category
28317060.0,162622596,5,,,Generalista,Multi_category
40653104.0,162622596,5,,,Generalista,Multi_category
255154291.0,162622596,5,,,Generalista,Multi_category
39203170.0,162622596,5,,,Generalista,Multi_category
255052909.0,162622596,5,,,Generalista,Multi_category
13725841.0,162622596,5,,,Multi_category,Multi_category
19235742.0,162622596,5,,,Generalista,Multi_category
21700358.0,162622596,5,,,Generalista,Multi_category
232547037.0,162622596,5,,,Generalista,Multi_category
237234834.0,162622596,4,,,Generalista,Multi_category
25518834.0,162622596,5,,,Generalista,Multi_category
25500059.0,162622596,5,,,Generalista,Multi_category
249714023.0,162622596,5,,,Generalista,Multi_category
12982527.0,162622596,5,,,Generalista,Multi_category
18847649.0,162622596,5,,,Generalista,Multi_category
17773404.0,162622596,5,,,Generalista,Multi_category
27701865.0,162622596,1,,,Generalista,Multi_category
51545062.0,162622596,1,,,Moda_Lusso,Multi_category
269885.0,162622596,3,,,Carte_TCG,Multi_category
163634575.0,162622596,3,,,Moda_Lusso,Multi_category
15935705.0,162622596,5,,,Generalista,Multi_category
17712514.0,162622596,4,,,Generalista,Multi_category
472973.0,162622596,5,,,Generalista,Multi_category
17909252.0,162622596,5,,,Multi_category,Multi_category
53338215.0,162622596,5,,,Inattivo,Multi_category
35891057.0,162622596,5,,,Moda_Lusso,Multi_category
13631292.0,162622596,5,,,Generalista,Multi_category
38741362.0,162622596,4,,,Moda_Lusso,Multi_category
15049853.0,162622596,5,,,Generalista,Multi_category
148570284.0,162622596,5,,,Generalista,Multi_category
186423044.0,162622596,5,,,Action_Figure,Multi_category
268604383.0,162622596,5,,,Inattivo,Multi_category
46444027.0,162622596,5,,,Generalista,Multi_category
19232930.0,162622596,5,,,Multi_category,Multi_category
65535219.0,162622596,5,,,Action_Figure,Multi_category
159711191.0,162622596,5,,,Generalista,Multi_category
17983193.0,162622596,5,,,Moda_Lusso,Multi_category
49286418.0,162622596,5,,,Moda_Lusso,Multi_category
16037001.0,162622596,5,,,Generalista,Multi_category
57958978.0,162622596,5,,,Action_Figure,Multi_category
76038173.0,162622596,5,,,Generalista,Multi_category
20381220.0,162622596,5,,,Action_Figure,Multi_category
12812871.0,162622596,5,,,Generalista,Multi_category
37314855.0,162622596,5,,,Generalista,Multi_category
23218045.0,162622596,5,,,Generalista,Multi_category
263901819.0,162622596,5,,,Generalista,Multi_category
14295299.0,162622596,5,,,Generalista,Multi_category
23134448.0,162622596,5,,,Generalista,Multi_category
94993005.0,162622596,5,,,Generalista,Multi_category
1655894.0,162622596,5,,,Moda_Lusso,Multi_category
37143769.0,162622596,5,,,Gaming_Console,Multi_category
12397237.0,162622596,5,,,Generalista,Multi_category
14163723.0,162622596,5,,,Carte_TCG,Multi_category
20788446.0,162622596,5,,,Gaming_Console,Multi_category
16709380.0,162622596,5,,,Moda_Lusso,Multi_category
15777911.0,162622596,5,,,Action_Figure,Multi_category
139148935.0,162622596,5,,,Action_Figure,Multi_category
254467048.0,162622596,5,,,Generalista,Multi_category
39450605.0,162622596,5,,,Action_Figure,Multi_category
35967228.0,162622596,5,,,Generalista,Multi_category
19875057.0,162622596,5,,,Generalista,Multi_category
14835317.0,162622596,5,,,Generalista,Multi_category
103763752.0,162622596,5,,,Action_Figure,Multi_category
196998768.0,162622596,5,,,Generalista,Multi_category
136738806.0,162622596,5,,,Generalista,Multi_category
21536117.0,162622596,5,,,Generalista,Multi_category
28037003.0,162622596,5,,,Generalista,Multi_category
28469452.0,162622596,5,,,Action_Figure,Multi_category
12534679.0,162622596,5,,,Generalista,Multi_category
176646208.0,162622596,5,,,Action_Figure,Multi_category
24105398.0,162622596,4,,,Generalista,Multi_category
1119036.0,162622596,5,,,Generalista,Multi_category
28011915.0,162622596,5,,,Carte_TCG,Multi_category
144392357.0,162622596,5,,,Generalista,Multi_category
80791801.0,162622596,5,,,Carte_TCG,Multi_category
1690890.0,162622596,5,,,Generalista,Multi_category
135505433.0,162622596,1,,,Generalista,Multi_category
255067978.0,162622596,5,,,Generalista,Multi_category
252738039.0,162622596,5,,,Generalista,Multi_category
36407350.0,162622596,5,,,Generalista,Multi_category
134202981.0,162622596,5,,,Generalista,Multi_category
73602008.0,162622596,5,,,Generalista,Multi_category
34208690.0,162622596,5,,,Moda_Lusso,Multi_category
52308310.0,162622596,5,,,Generalista,Multi_category
267398514.0,162622596,5,,,Generalista,Multi_category
28417832.0,162622596,5,,,Generalista,Multi_category
229021259.0,162622596,5,,,Multi_category,Multi_category
16025447.0,162622596,1,,,Generalista,Multi_category
63047569.0,162622596,5,,,Multi_category,Multi_category
258253329.0,162622596,4,,,Generalista,Multi_category
21511805.0,162622596,1,,,Generalista,Multi_category
78351834.0,162622596,5,,,Moda_Lusso,Multi_category
25788279.0,162622596,5,,,Generalista,Multi_category
40480796.0,162622596,4,,,Action_Figure,Multi_category
11812843.0,162622596,1,,,Multi_category,Multi_category
22767344.0,162622596,5,,,Generalista,Multi_category
29886322.0,162622596,5,,,Generalista,Multi_category
265228043.0,162622596,5,,,Generalista,Multi_category
26003749.0,162622596,1,,,Gaming_Console,Multi_category
17149238.0,162622596,1,,,Action_Figure,Multi_category
39771134.0,162622596,1,,,Action_Figure,Multi_category
20155073.0,162622596,1,,,Moda_Lusso,Multi_category
14241191.0,162622596,1,,,Generalista,Multi_category
169343677.0,162622596,5,,,Multi_category,Multi_category
19660718.0,162622596,4,,,Generalista,Multi_category
38958924.0,162622596,1,,,Generalista,Multi_category
151471092.0,162622596,5,,,Generalista,Multi_category
15789661.0,162622596,5,,,Generalista,Multi_category
35581154.0,162622596,5,,,Moda_Lusso,Multi_category
65640028.0,162622596,5,,,Generalista,Multi_category
28958333.0,162622596,5,,,Generalista,Multi_category
192109981.0,162622596,5,,,Generalista,Multi_category
29673253.0,162622596,5,,,Generalista,Multi_category
97586864.0,162622596,4,,,Generalista,Multi_category
11931755.0,162622596,5,,,Generalista,Multi_category
13803558.0,162622596,2,,,Generalista,Multi_category
148709590.0,162622596,5,,,Generalista,Multi_category
267403288.0,162622596,5,,,Generalista,Multi_category
99312387.0,162622596,5,,,Action_Figure,Multi_category
12901111.0,162622596,5,,,Generalista,Multi_category
241608907.0,162622596,5,,,Generalista,Multi_category
18310998.0,162622596,5,,,Generalista,Multi_category
100377279.0,162622596,5,,,Generalista,Multi_category
14592629.0,162622596,2,,,Generalista,Multi_category
16227154.0,162622596,5,,,Generalista,Multi_category
12682827.0,162622596,5,,,Generalista,Multi_category
14078954.0,162622596,5,,,Moda_Lusso,Multi_category
41133313.0,162622596,1,,,Generalista,Multi_category
27212303.0,162622596,5,,,Action_Figure,Multi_category
217339816.0,162622596,5,,,Moda_Lusso,Multi_category
241586816.0,162622596,5,,,Generalista,Multi_category
33402699.0,162622596,5,,,Action_Figure,Multi_category
25915487.0,162622596,5,,,Generalista,Multi_category
29700524.0,162622596,5,,,Generalista,Multi_category
59545621.0,162622596,5,,,Generalista,Multi_category
63300042.0,162622596,5,,,Generalista,Multi_category
20604156.0,162622596,5,,,Multi_category,Multi_category
13305827.0,162622596,1,,,Generalista,Multi_category
74147144.0,162622596,5,,,Action_Figure,Multi_category
63470851.0,162622596,5,,,Moda_Lusso,Multi_category
16426176.0,162622596,5,,,Generalista,Multi_category
117237666.0,162622596,5,,,Generalista,Multi_category
252505535.0,162622596,5,,,Action_Figure,Multi_category
251560859.0,162622596,5,,,Generalista,Multi_category
40486729.0,162622596,5,,,Moda_Lusso,Multi_category
121974482.0,162622596,5,,,Action_Figure,Multi_category
42426603.0,162622596,5,,,Generalista,Multi_category
258457453.0,162622596,5,,,Multi_category,Multi_category
37008382.0,162622596,5,,,Generalista,Multi_category
159853814.0,162622596,5,,,Gaming_Console,Multi_category
22421212.0,162622596,2,,,Generalista,Multi_category
35308964.0,162622596,3,,,Moda_Lusso,Multi_category
24542626.0,162622596,5,,,Generalista,Multi_category
14266503.0,162622596,5,,,Generalista,Multi_category
25321490.0,162622596,5,,,Generalista,Multi_category
16607618.0,162622596,5,,,Generalista,Multi_category
35475078.0,162622596,5,,,Generalista,Multi_category
51346881.0,162622596,5,,,Moda_Lusso,Multi_category
14127736.0,162622596,3,,,Generalista,Multi_category
92953756.0,162622596,5,,,Generalista,Multi_category
22947994.0,162622596,5,,,Generalista,Multi_category
119344303.0,162622596,5,,,Generalista,Multi_category
58894223.0,162622596,5,,,Moda_Lusso,Multi_category
13379160.0,162622596,5,,,Action_Figure,Multi_category
17885343.0,162622596,5,,,Moda_Lusso,Multi_category
94783348.0,162622596,5,,,Action_Figure,Multi_category
23060790.0,162622596,5,,,Generalista,Multi_category
51115615.0,162622596,5,,,Action_Figure,Multi_category
49139359.0,162622596,5,,,Generalista,Multi_category
32973399.0,162622596,5,,,Generalista,Multi_category
34187922.0,162622596,5,,,Generalista,Multi_category
31047269.0,162622596,5,,,Generalista,Multi_category
22313131.0,162622596,5,,,Generalista,Multi_category
16050947.0,162622596,5,,,Generalista,Multi_category
16588153.0,162622596,5,,,Generalista,Multi_category
25193400.0,162622596,5,,,Generalista,Multi_category
14568349.0,162622596,5,,,Generalista,Multi_category
147896568.0,162622596,5,,,Generalista,Multi_category
32730644.0,162622596,1,,,Generalista,Multi_category
52717082.0,162622596,5,,,Generalista,Multi_category
129349717.0,162622596,5,,,Generalista,Multi_category
38943105.0,162622596,5,,,Moda_Lusso,Multi_category
62848998.0,162622596,5,,,Generalista,Multi_category
45482706.0,162622596,5,,,Moda_Lusso,Multi_category
37546135.0,162622596,5,,,Generalista,Multi_category
128342180.0,162622596,5,,,Generalista,Multi_category
23150830.0,162622596,5,,,Generalista,Multi_category
20693984.0,162622596,5,,,Fumetti_Manga,Multi_category
25585451.0,162622596,5,,,Generalista,Multi_category
44988237.0,162622596,5,,,Moda_Lusso,Multi_category
62101854.0,162622596,5,,,Generalista,Multi_category
15413632.0,162622596,5,,,Generalista,Multi_category
261780764.0,162622596,5,,,Action_Figure,Multi_category
84887128.0,162622596,5,,,Generalista,Multi_category
12773131.0,162622596,5,,,Multi_category,Multi_category
263680298.0,162622596,5,,,Generalista,Multi_category
11176946.0,162622596,5,,,Moda_Lusso,Multi_category
21445393.0,162622596,1,,,Moda_Lusso,Multi_category
16066823.0,162622596,5,,,Generalista,Multi_category
30083505.0,162622596,5,,,Generalista,Multi_category
26426916.0,162622596,1,,,Action_Figure,Multi_category
14749336.0,162622596,5,,,Action_Figure,Multi_category
16662328.0,162622596,5,,,Moda_Lusso,Multi_category
68536987.0,162622596,5,,,Moda_Lusso,Multi_category
26361838.0,162622596,5,,,Action_Figure,Multi_category
125149331.0,162622596,2,,,Multi_category,Multi_category
53494182.0,162622596,5,,,Generalista,Multi_category
12400008.0,162622596,1,,,Moda_Lusso,Multi_category
66144236.0,162622596,5,,,Generalista,Multi_category
11981182.0,162622596,5,,,Generalista,Multi_category
176550867.0,162622596,5,,,Generalista,Multi_category
42766384.0,162622596,5,,,Action_Figure,Multi_category
26543286.0,162622596,5,,,Generalista,Multi_category
17175662.0,162622596,5,,,Generalista,Multi_category
16397507.0,162622596,5,,,Generalista,Multi_category
62379360.0,162622596,1,,,Generalista,Multi_category
11693784.0,162622596,5,,,Moda_Lusso,Multi_category
231538728.0,162622596,5,,,Moda_Lusso,Multi_category
52261577.0,162622596,5,,,Generalista,Multi_category
88162599.0,162622596,5,,,Moda_Lusso,Multi_category
82119902.0,162622596,5,,,Multi_category,Multi_category
73052197.0,162622596,5,,,Action_Figure,Multi_category
22743556.0,162622596,5,,,Generalista,Multi_category
211574895.0,162622596,5,,,Moda_Lusso,Multi_category
19596083.0,162622596,5,,,Action_Figure,Multi_category
149559094.0,162622596,2,,,Generalista,Multi_category
14260803.0,162622596,5,,,Generalista,Multi_category
28400585.0,162622596,5,,,Generalista,Multi_category
22884071.0,162622596,5,,,Generalista,Multi_category
73173111.0,162622596,5,,,Moda_Lusso,Multi_category
1906636.0,162622596,5,,,Generalista,Multi_category
58465850.0,162622596,5,,,Generalista,Multi_category
19918050.0,162622596,5,,,Generalista,Multi_category
69670825.0,162622596,5,,,Generalista,Multi_category
226419512.0,162622596,5,,,Generalista,Multi_category
14299850.0,162622596,5,,,Generalista,Multi_category
46604965.0,162622596,5,,,Generalista,Multi_category
18192055.0,162622596,5,,,Generalista,Multi_category
24177919.0,162622596,5,,,Fumetti_Manga,Multi_category
198197129.0,162622596,5,,,Action_Figure,Multi_category
592829.0,162622596,5,,,Generalista,Multi_category
186009427.0,162622596,5,,,Generalista,Multi_category
17575470.0,162622596,5,,,Action_Figure,Multi_category
28770269.0,162622596,5,,,Moda_Lusso,Multi_category
15859348.0,162622596,5,,,Generalista,Multi_category
29332743.0,162622596,5,,,Multi_category,Multi_category
264194570.0,162622596,5,,,Generalista,Multi_category
11791636.0,162622596,5,,,Multi_category,Multi_category
10618318.0,162622596,5,,,Generalista,Multi_category
166811062.0,162622596,5,,,Multi_category,Multi_category
42687132.0,162622596,5,,,Generalista,Multi_category
10132350.0,162622596,5,,,Generalista,Multi_category
11974503.0,162622596,5,,,Moda_Lusso,Multi_category
24942622.0,162622596,5,,,Generalista,Multi_category
78765947.0,162622596,5,,,Multi_category,Multi_category
81878644.0,162622596,5,,,Generalista,Multi_category
244839338.0,162622596,5,,,Generalista,Multi_category
72775614.0,162622596,5,,,Generalista,Multi_category
81150768.0,162622596,5,,,Moda_Lusso,Multi_category
15296824.0,162622596,5,,,Multi_category,Multi_category
157429099.0,162622596,5,,,Generalista,Multi_category
3694710.0,162622596,5,,,Moda_Lusso,Multi_category
23781548.0,162622596,5,,,Generalista,Multi_category
16183789.0,162622596,5,,,Generalista,Multi_category
29529384.0,162622596,5,,,Generalista,Multi_category
56974238.0,162622596,5,,,Generalista,Multi_category
14775040.0,162622596,5,,,Generalista,Multi_category
35331142.0,162622596,5,,,Generalista,Multi_category
160620124.0,162622596,1,,,Generalista,Multi_category
12562071.0,162622596,5,,,Multi_category,Multi_category
82708584.0,162622596,1,,,Moda_Lusso,Multi_category
78479132.0,162622596,5,,,Moda_Lusso,Multi_category
51737340.0,162622596,5,,,Generalista,Multi_category
66176659.0,162622596,5,,,Generalista,Multi_category
19194492.0,162622596,5,,,Generalista,Multi_category
61576376.0,162622596,1,,,Action_Figure,Multi_category
16167697.0,162622596,5,,,Generalista,Multi_category
23837237.0,162622596,5,,,Moda_Lusso,Multi_category
17916672.0,162622596,5,,,Moda_Lusso,Multi_category
32366207.0,162622596,5,,,Generalista,Multi_category
34098401.0,162622596,5,,,Generalista,Multi_category
37958908.0,162622596,5,,,Generalista,Multi_category
17905197.0,162622596,5,,,Generalista,Multi_category
25149229.0,162622596,5,,,Moda_Lusso,Multi_category
25738291.0,162622596,5,,,Generalista,Multi_category
11712033.0,162622596,5,,,Generalista,Multi_category
16045444.0,162622596,5,,,Moda_Lusso,Multi_category
219674910.0,162622596,5,,,Generalista,Multi_category
17130936.0,162622596,1,,,Action_Figure,Multi_category
79700960.0,162622596,1,,,Generalista,Multi_category
184839015.0,162622596,5,,,Generalista,Multi_category
202919730.0,162622596,5,,,Moda_Lusso,Multi_category
35978038.0,162622596,1,,,Multi_category,Multi_category
48395257.0,162622596,5,,,Generalista,Multi_category
20426041.0,162622596,5,,,Generalista,Multi_category
24372452.0,162622596,5,,,Generalista,Multi_category
46663994.0,162622596,5,,,Generalista,Multi_category
35681718.0,162622596,5,,,Action_Figure,Multi_category
153434249.0,162622596,5,,,Generalista,Multi_category
30848382.0,162622596,1,,,Fumetti_Manga,Multi_category
41120050.0,162622596,1,,,Action_Figure,Multi_category
1098738.0,162622596,1,,,Generalista,Multi_category
29945547.0,162622596,1,,,Generalista,Multi_category
100649399.0,162622596,1,,,Generalista,Multi_category
1243338.0,162622596,5,,,Generalista,Multi_category
134215351.0,162622596,5,,,Gaming_Console,Multi_category
81830477.0,162622596,5,,,Action_Figure,Multi_category
49970703.0,162622596,5,,,Generalista,Multi_category
140598196.0,162622596,5,,,Generalista,Multi_category
21378827.0,162622596,5,,,Action_Figure,Multi_category
114662895.0,162622596,5,,,Action_Figure,Multi_category
15311076.0,162622596,5,,,Generalista,Multi_category
89537658.0,162622596,5,,,Generalista,Multi_category
63638801.0,162622596,5,,,Multi_category,Multi_category
16068603.0,162622596,2,,,Action_Figure,Multi_category
22647926.0,162622596,5,,,Generalista,Multi_category
19904023.0,162622596,5,,,Generalista,Multi_category
79415144.0,162622596,1,,,Multi_category,Multi_category
27202588.0,162622596,1,,,Action_Figure,Multi_category
15326154.0,162622596,5,,,Carte_TCG,Multi_category
20734465.0,162622596,1,,,Generalista,Multi_category
12194821.0,162622596,5,,,Generalista,Multi_category
99982271.0,162622596,1,,,Generalista,Multi_category
18945486.0,162622596,1,,,Generalista,Multi_category
67672767.0,162622596,1,,,Generalista,Multi_category
26563179.0,162622596,5,,,Multi_category,Multi_category
257570572.0,162622596,5,,,Generalista,Multi_category
20004182.0,162622596,5,,,Generalista,Multi_category
18308660.0,162622596,5,,,Generalista,Multi_category
123488797.0,162622596,5,,,Generalista,Multi_category
11884109.0,162622596,5,,,Action_Figure,Multi_category
27370960.0,162622596,5,,,Generalista,Multi_category
